舰船,耐久,炮击,雷击,防空,航空,装填,射程,命中,机动,航速,幸运,反潜
圣马丁号,6025.117380000001,425.06,0.0,0.0,0.0,168.59405999999998,0.0,60.48042,34.99378000000001,26.0,59.0,0.0
维达号,2010.4044800000001,186.05650000000003,0.0,0.0,0.0,189.05948,0.0,163.47638000000003,96.78648,18.0,18.0,0.0
拉菲II,2586.9109200000003,151.51004,398.73914,268.68032,0.0,245.50978,0.0,234.17414000000002,266.53912,40.8,95.0,223.67908
关岛,7652.08276,297.24202,0.0,449.14956,0.0,170.28476000000003,0.0,137.99186,53.64024,26.72,51.0,0.0
星座,8378.37886,419.68474,181.23668,420.13100000000003,0.0,170.28476000000003,0.0,68.5025,40.19202000000001,33.25,50.0,0.0
圣哈辛托,5005.90512,0.0,0.0,276.9568,347.71286000000003,200.0114,0.0,90.02580000000002,83.18562000000001,31.0,51.0,72.7001
路易斯维尔,3445.6508400000002,266.02608000000004,0.0,219.07232000000002,0.0,174.85229999999999,0.0,130.34608,53.31058,26.16,85.0,0.0
松鲷,1911.6707800000001,59.32714000000001,527.81852,0.0,0.0,95.43816000000001,0.0,195.26790000000003,41.95798,21.0,82.0,0.0
寰昌,6786.6447,343.70288,0.0,321.46832,0.0,159.33284,0.0,70.11794,35.221680000000006,29.0,50.0,0.0
济安,2355.63906,76.28502,234.55786,121.7993,0.0,145.50408000000002,0.0,157.26902000000004,81.44616,20.0,20.0,72.7001
龙武,1807.0827000000002,87.36308000000001,246.82206000000002,100.09898,0.0,209.39876,0.0,221.93644,229.62674,40.2,25.0,149.76633999999999
虎贲,1807.0827000000002,87.36308000000001,246.82206000000002,100.09898,0.0,209.39876,0.0,221.93644,229.62674,40.2,25.0,149.76633999999999
飞云,1759.8989200000003,96.87658,207.70806000000002,138.35226000000003,0.0,200.0114,0.0,204.527,205.00294000000002,43.2,20.0,123.97654000000001
火力,2350.28288,150.19776000000002,245.13136,183.01430000000002,0.0,206.26964,0.0,201.82718000000003,217.94660000000002,43.8,79.0,208.03348
凶猛,2407.96384,135.7383,235.99628,172.16414,0.0,200.0114,0.0,201.19648,221.27712000000002,48.36,86.0,204.90436
波尔塔瓦,6438.23118,324.27096,0.0,174.23326,0.0,149.81934,0.0,61.5648,31.1587,24.1,60.0,0.0
努比亚人,2178.1738600000003,96.87658,419.68474,193.9906,0.0,237.30856000000003,0.0,219.28750000000002,263.81704,43.2,82.0,266.30062000000004
利物浦,3905.7343,156.20372,281.04098,317.45622,0.0,179.54598000000001,0.0,157.26902000000004,111.92328,32.0,60.0,141.8174
德文郡,3580.6418400000002,229.61190000000002,217.22156,220.08144000000001,0.0,168.59405999999998,0.0,114.2733,67.43826,25.8,75.0,0.0
可畏(μ兵装),6321.62694,0.0,0.0,287.17626,419.68474,117.46814,0.0,90.63212000000001,51.69726,30.0,75.0,0.0
欧根亲王(μ兵装),6183.2821,283.91782,237.30856000000003,178.24536,0.0,185.80422000000002,0.0,130.9524,61.131260000000005,25.6,78.0,0.0
能代(μ兵装),3098.3747,179.54598000000001,381.98266,334.00918,0.0,179.79826000000003,0.0,175.10776,119.6687,35.56,55.0,82.71816000000001
金刚(μ兵装),6604.21128,372.03986000000003,0.0,273.32311999999996,0.0,160.77126,0.0,72.26232,37.366060000000004,30.0,43.0,0.0
鲁莽(μ兵装),1618.67406,120.09270000000001,384.73336000000006,178.62378,0.0,197.00842,0.0,207.10067999999998,237.92972,42.0,41.0,192.64016
博伊西(μ兵装),3561.5968200000007,163.90037999999998,0.0,329.49252,0.0,186.05650000000003,0.0,166.37759999999997,103.72418,32.5,70.0,100.81129999999999
小信浓,7734.357840000001,0.0,0.0,293.88818,405.8051,116.96358000000001,0.0,78.82372,49.123580000000004,28.0,32.0,0.0
腓特烈·卡尔,5958.4349,297.24202,255.83100000000002,244.22930000000002,0.0,182.92738000000003,0.0,134.91362,66.15248000000001,26.4,50.0,0.0
阿尔萨斯,9155.390660000001,450.19472,0.0,309.30588,0.0,174.85229999999999,0.0,69.58900000000001,42.714819999999996,32.0,34.0,0.0
莫加多尔,2264.796,152.94846,370.34916,171.15501999999998,0.0,226.60891999999998,0.0,225.31784,264.32160000000005,51.6,61.0,208.03348
布伦努斯,5230.83394,285.2301,223.60594000000003,247.86298000000002,0.0,197.00842,0.0,140.06098,68.29686,26.0,50.0,0.0
花剑,1682.00694,98.81956000000001,416.93404000000004,178.62378,0.0,201.44982000000002,0.0,213.13102,251.63022,42.0,47.0,192.64016
重剑,1745.3398200000001,102.88254,413.93106,182.00518000000002,0.0,201.44982000000002,0.0,213.13102,251.63022,42.0,45.0,192.64016
小腓特烈,8995.486480000001,411.43264000000005,0.0,221.77214,0.0,145.50408000000002,0.0,66.08146,27.401000000000003,30.0,0.0,0.0
亚尔薇特,7421.627100000001,377.66740000000004,240.8161,311.75342,0.0,167.15564000000003,0.0,64.76918,42.135000000000005,33.5,50.0,0.0
Z47,2595.58066,93.99974,448.88244000000003,255.76104,0.0,218.91226000000003,0.0,195.16614,189.41034,43.2,50.0,218.60698000000002
U-31,1164.8721600000001,45.498380000000004,509.6745,0.0,0.0,87.48922000000002,0.0,166.62987999999999,37.567460000000004,18.0,32.0,0.0
Z43,2092.9170000000004,85.92466000000002,440.63034,182.50974000000002,0.0,209.39876,0.0,204.527,200.03260000000003,43.2,36.0,203.08751999999998
斯特拉斯堡,7046.2418800000005,376.35512000000006,0.0,237.13896000000003,0.0,170.28476000000003,0.0,71.48110000000001,41.95798,31.0,35.0,0.0
果敢,2085.21822,151.51004,279.35028,143.24734,0.0,207.96034,0.0,204.527,266.39072000000004,54.0,49.0,200.21068
迪普莱克斯,4035.51434,246.82206000000002,246.82206000000002,257.83016,0.0,182.92738000000003,0.0,132.33994,57.59934,25.6,60.0,0.0
匹兹堡,5021.0758399999995,254.1403,0.0,331.56164,0.0,184.3658,0.0,136.12413999999998,56.46408,26.4,72.0,0.0
法戈,4364.00198,173.41388000000003,0.0,343.59794,0.0,196.75614000000002,0.0,166.37759999999997,106.72716000000001,32.5,75.0,105.75726
鲱鱼,1692.1755200000002,71.71748000000001,505.35924000000006,0.0,0.0,92.1829,0.0,196.02474,40.14114,20.0,54.0,0.0
贝尔,2162.98406,87.36308000000001,289.6715,178.62378,0.0,209.39876,0.0,222.61802,200.66330000000002,42.0,75.0,218.73312
天城,7599.038240000001,0.0,0.0,321.97288000000003,443.00262000000004,134.55216000000001,0.0,99.36228,51.06656,31.5,23.0,0.0
渡良濑,3518.59686,185.80422000000002,375.04283999999996,339.5858400000001,0.0,184.3658,0.0,175.10776,123.25150000000001,37.5,50.0,97.80832
绫濑,2615.27334,156.20372,337.36938000000004,285.10714,0.0,192.1886,0.0,151.99552,124.33588,35.3,38.0,99.49902
凉波,2157.96284,72.0959,530.8215,156.29276000000002,0.0,215.40472,0.0,209.92664000000002,239.99884,42.0,41.0,195.517
冈依沙瓦号,6065.984620000001,440.63034,0.0,0.0,0.0,181.23668,0.0,59.54656000000001,34.99378000000001,26.0,20.0,0.0
幻想号,4459.31294,248.13434,0.0,0.0,0.0,181.23668,0.0,130.34608,74.60386,29.4,75.0,0.0
和睦号,2582.2077000000004,192.99632000000003,0.0,0.0,0.0,159.08056,0.0,155.88148,69.9653,18.0,66.0,0.0
朴茨茅斯冒险号,2977.84952,165.59108000000003,0.0,0.0,0.0,159.33284,0.0,160.85182000000003,90.57912,30.0,49.0,0.0
海豚号,2264.796,209.39876,0.0,0.0,0.0,192.1886,0.0,169.25444000000002,103.95208000000001,20.0,25.0,0.0
弗里茨·鲁梅,8480.4611,221.78910000000002,0.0,323.41130000000004,448.75630000000007,143.68724,0.0,107.20946,50.537620000000004,34.0,50.0,0.0
Z52,2791.97746,120.09270000000001,486.96294,269.05874,0.0,229.61190000000002,0.0,204.527,262.15072000000004,43.2,50.0,245.58292000000003
杜伊斯堡,3664.11684,179.79826000000003,323.25972,377.13316000000003,0.0,204.83122,0.0,164.00531999999998,123.80694000000001,36.0,54.0,147.69722
Z9,2013.83888,76.5373,450.19472,154.60206,0.0,212.40174000000002,0.0,204.527,186.96280000000002,43.2,38.0,197.33384
Z11,1985.6545400000002,68.58836000000001,458.32068,154.0975,0.0,212.40174000000002,0.0,209.92664000000002,186.96280000000002,43.2,36.0,192.38788
建武,4136.80794,145.2518,257.26942,115.21352000000002,0.0,156.456,0.0,161.23023999999998,73.14529999999999,28.0,54.0,0.0
海容,2942.7762399999997,91.93062,252.82802,156.79732,0.0,156.456,0.0,157.26902000000004,83.38914,20.75,45.0,76.20764000000001
长风,1709.96232,101.44412,217.22156,124.49912,0.0,200.0114,0.0,201.27174000000002,220.72168000000002,43.2,15.0,123.85040000000001
伏波,1768.5018800000003,96.87658,217.22156,121.7993,0.0,201.7021,0.0,206.79752,220.72168000000002,43.2,45.0,133.49004
拉斐尔,9277.13696,458.57296,0.0,257.83016,0.0,179.54598000000001,0.0,58.86498,35.852380000000004,30.0,41.0,0.0
巴拉卡少校,1707.36532,43.555400000000006,530.8215,0.0,0.0,100.0057,0.0,180.75968000000003,37.567460000000004,18.0,19.0,0.0
焦苏埃·卡尔杜齐 ,1833.70566,113.83445999999999,289.79764,149.32856,0.0,212.65402000000003,0.0,220.04434,264.95230000000004,45.6,43.0,211.03646
巴托洛梅奥·科莱奥尼,2900.61262,151.51004,304.43412,358.08178,0.0,179.79826000000003,0.0,172.45882,110.68838000000001,37.0,35.0,92.9885
富兰克林,6634.9841400000005,0.0,0.0,332.94918,433.56438,131.04462,0.0,90.07668000000001,55.02778,33.0,80.0,0.0
圣塔菲,4361.68058,173.41388000000003,0.0,377.13316000000003,0.0,194.00544000000002,0.0,163.80391999999998,106.72716000000001,32.5,75.0,104.1927
米勒,2115.59782,93.62132000000001,285.2301,183.01430000000002,0.0,212.65402000000003,0.0,224.68714,200.66330000000002,42.0,72.0,211.28874000000002
喀山,8603.1296,433.56438,0.0,252.50578000000002,0.0,145.2518,0.0,73.75162,35.852380000000004,28.0,50.0,0.0
七省,4497.44644,168.84634,270.59362,397.69822000000005,0.0,212.40174000000002,0.0,163.47638000000003,100.09262,32.0,85.0,107.44796000000001
埃佛森,1559.1762600000002,81.23098,346.40058000000005,189.09552,0.0,209.39876,0.0,213.13102,242.90006000000002,43.2,28.0,187.94648
奥列格,4145.70876,83.04782000000002,142.5011,171.53344,0.0,145.50408000000002,0.0,136.85660000000001,100.5198,23.0,70.0,55.79310000000001
特拉法尔加,1993.39784,131.54918,409.74194,340.09040000000005,0.0,246.82206000000002,0.0,221.98732,271.00702,40.8,77.0,276.57096
克利奥佩特拉,4012.2049400000005,159.45898,182.67510000000001,436.43168000000003,0.0,193.50088000000002,0.0,178.05986000000001,112.50522000000001,32.0,68.0,187.44192
勇气,1666.81714,87.86764000000001,372.03986000000003,167.64748000000003,0.0,209.39876,0.0,213.13102,264.95230000000004,43.2,30.0,215.73014
特立尼达,4022.37352,168.84634,283.66554,276.9568,0.0,192.1886,0.0,160.59954000000002,107.35786000000002,32.0,10.0,123.97654000000001
小安克雷奇,6029.0097000000005,245.13136,207.70806000000002,219.70302,0.0,156.456,0.0,128.68188,64.33564000000001,26.4,0.0,0.0
曾克海军上将,7323.47322,370.72758,240.56382000000002,311.24886,0.0,168.59405999999998,0.0,64.13848,39.56132,32.0,50.0,0.0
U-552,1306.85386,60.76556,560.47288,0.0,0.0,110.83148,0.0,201.29824,37.567460000000004,14.4,52.0,0.0
Z13,2013.83888,80.9787,448.75630000000007,176.42852000000002,0.0,209.39876,0.0,204.527,200.03260000000003,43.2,36.0,203.08751999999998
小埃吉尔,6524.9572,233.84554,167.15564000000003,209.23128000000003,0.0,139.24584000000002,0.0,108.77402000000001,44.96096,26.8,0.0,0.0
马塞纳,7218.95722,352.15426,0.0,237.13896000000003,0.0,168.59405999999998,0.0,68.20146000000001,37.567460000000004,28.0,76.0,0.0
贝劳森林,5374.670639999999,0.0,0.0,291.3145,372.03986000000003,200.0114,0.0,90.02580000000002,85.63316,31.6,60.0,74.64308000000001
迪凯纳,3493.75788,258.83398,179.79826000000003,238.14808000000002,0.0,190.49790000000002,0.0,137.03361999999998,79.00074,27.2,77.0,0.0
大胆,1933.95092,126.47708,398.73914,185.08342000000002,0.0,212.65402000000003,0.0,218.6568,271.63772,42.0,57.0,200.21068
迪盖·特鲁因 ,3246.9612600000005,179.54598000000001,330.70410000000004,299.08642000000003,0.0,192.1886,0.0,157.69832,140.80934,33.0,80.0,141.8174
白凤,8008.963560000001,0.0,0.0,331.94006,472.57874000000004,126.47708,0.0,82.78493999999999,54.39708,32.0,36.0,0.0
妙风,2157.96284,65.9638,526.3801000000001,156.29276000000002,0.0,215.78314000000003,0.0,207.10067999999998,239.99884,42.0,56.0,192.64016
伊404,3746.8880000000004,57.63644,536.8274600000001,0.0,448.75630000000007,114.08673999999999,0.0,201.1721,39.51044,15.0,66.0,0.0
近江,8169.77298,439.06577999999996,142.24882000000002,368.04896,0.0,156.456,0.0,69.58900000000001,34.18818,29.0,40.0,0.0
浅间,4905.304760000001,294.23904000000005,310.06165999999996,200.07182000000003,0.0,187.49492,0.0,142.63466000000003,70.76878,28.0,50.0,0.0
水无濑,2734.7491200000004,157.89442,349.93674000000004,293.38362,0.0,192.1886,0.0,151.99552,124.33588,35.3,39.0,107.44796000000001
安妮女王复仇号,5968.814420000001,452.567,0.0,0.0,0.0,193.50088000000002,0.0,57.90674,60.80584,18.0,70.0,0.0
莱姆号,4671.08928,252.82802,0.0,0.0,0.0,181.23668,0.0,131.83538000000001,69.15758,29.4,80.0,0.0
珍珠号,5840.61802,439.99964,0.0,0.0,0.0,182.42282000000003,0.0,73.1718,34.99378000000001,26.0,60.0,0.0
皇家詹姆斯号,3891.8218000000006,162.46196,0.0,0.0,0.0,197.00842,0.0,140.23800000000003,97.84436000000001,42.0,23.0,0.0
冒险号,2070.02842,179.79826000000003,0.0,0.0,0.0,182.67510000000001,0.0,175.0325,96.78648,18.0,22.0,0.0
列克星敦II,7538.480439999999,0.0,0.0,374.00404000000003,458.57296,134.29988,0.0,94.4672,55.02778,33.0,91.0,0.0
科本斯,5435.9344,0.0,0.0,293.38362,370.72758,217.22156,0.0,87.45212000000001,83.81632,31.6,70.0,97.80832
克拉伦斯·K·布朗森,2115.59782,93.62132000000001,370.34916,255.76104,0.0,220.35067999999998,0.0,225.31784,200.66330000000002,42.0,80.0,242.32766
帕萨迪纳 ,4307.783820000001,162.46196,0.0,323.41130000000004,0.0,190.49790000000002,0.0,164.56076,106.72716000000001,32.5,72.0,100.81129999999999
弗朗西斯科·卡拉乔洛,7920.51822,429.62754,0.0,230.04862,0.0,159.33284,0.0,67.97356,33.2787,28.0,52.0,0.0
阿尔贝托·迪·朱塞诺,3073.6661,162.46196,299.86658000000006,363.65844000000004,0.0,179.79826000000003,0.0,169.25444000000002,110.96716,37.0,41.0,92.9885
乌戈里诺·维瓦尔迪,1929.43426,115.65129999999999,327.44884,182.50974000000002,0.0,220.35067999999998,0.0,237.37852,259.0481,38.4,75.0,246.89520000000002
藤波,2238.9330600000003,70.27906,562.4158600000001,157.30188,0.0,225.04435999999998,0.0,219.28750000000002,239.99884,42.0,46.0,181.56210000000002
彰武,4793.15782,190.49790000000002,299.86658000000006,252.50578000000002,0.0,184.3658,0.0,161.23023999999998,76.47582,22.4,54.0,0.0
海筹,2942.7762399999997,91.93062,252.82802,156.79732,0.0,156.456,0.0,157.26902000000004,83.38914,20.75,45.0,76.20764000000001
涅普顿,3430.18438,152.69618,289.41922000000005,302.21554000000003,0.0,171.72317999999999,0.0,158.02586000000002,114.57222000000002,31.5,73.0,121.90742000000002
诺瓦露,3827.72148,237.56084,199.38070000000002,178.11922,0.0,165.46493999999998,0.0,128.37872,65.82494,27.2,83.0,0.0
布兰,1801.0046600000003,70.02678,438.93964,148.44558,0.0,206.82508,0.0,206.72226000000003,219.51116000000002,45.6,71.0,199.32770000000002
贝露,5522.6477,0.0,0.0,288.3624,377.41512000000006,111.38692,0.0,89.06756000000001,47.71166,28.0,93.0,0.0
绀紫之心,3694.1201400000004,166.52494,309.5571,312.81342,0.0,179.16756,0.0,158.02586000000002,116.64134000000001,31.5,87.0,128.2918
圣黑之心,4061.9327200000002,250.25434,218.40770000000003,192.98148,0.0,169.65406,0.0,128.37872,67.89406000000001,27.2,83.0,0.0
群白之心,1946.1886200000001,74.2159,476.01102000000003,153.71908000000002,0.0,215.27858000000003,0.0,206.72226000000003,223.72466000000003,45.6,73.0,205.71208
翡绿之心,5781.2548400000005,0.0,0.0,298.96028,395.48388000000006,114.51604,0.0,89.06756000000001,55.2048,28.0,95.0,0.0
22,1426.8585799999998,54.1289,204.70508,149.58084000000002,0.0,179.16756,0.0,200.43964,205.75978,43.2,22.0,189.8142
33,1374.8295400000002,38.23102,250.25434,149.58084000000002,0.0,169.65406,0.0,188.75737999999998,205.75978,43.2,33.0,189.8142
久远,4138.25802,237.56084,198.32070000000002,174.91484000000003,0.0,160.14056,0.0,134.66134,54.169180000000004,28.4,90.0,0.0
猫音,1940.91512,97.55816,356.21724,209.91286000000002,0.0,199.38070000000002,0.0,221.6089,236.41604,39.0,52.0,162.28282000000002
露露缇耶,4106.53752,150.62706,248.13434,274.63540000000006,0.0,169.65406,0.0,163.29935999999998,100.72332000000002,32.5,66.0,105.00042
乌璐露,4472.2142,0.0,0.0,255.50876,237.56084,155.8253,0.0,80.58968,55.206920000000004,26.0,69.0,72.19554000000001
萨拉娜,4472.2142,0.0,0.0,255.50876,237.56084,155.8253,0.0,80.58968,55.206920000000004,26.0,96.0,72.19554000000001
芙米露露,5126.1706,0.0,0.0,266.10664,337.13936,94.42904000000001,0.0,84.85406,54.144800000000004,32.0,43.0,0.0
绊爱,1768.12452,74.2159,473.89102,166.51221999999999,0.0,200.44070000000002,0.0,197.23526,243.90918000000002,42.0,66.0,222.66996
绊爱·Elegant,5019.224020000001,255.57872,0.0,224.77512000000004,0.0,174.97844000000003,0.0,134.66134,55.206920000000004,28.0,66.0,0.0
绊爱·Anniversary,6626.164940000001,0.0,0.0,323.41130000000004,409.23738,119.84042000000001,0.0,88.05844,39.26028,32.5,66.0,0.0
绊爱·SuperGamer,7649.00452,409.23738,212.02332,199.31498000000002,0.0,142.12268,0.0,57.3513,30.833280000000002,26.0,66.0,0.0
白上吹雪,1830.7005600000002,76.41116,483.45540000000005,178.11922,201.44982000000002,216.33858000000004,0.0,211.0619,239.62042,40.8,69.0,200.46295999999998
时乃空,6614.431800000001,0.0,0.0,337.1383,418.80176,122.96954000000001,0.0,102.94508,48.8713,28.0,46.0,0.0
湊阿库娅,1681.2501000000002,65.83766000000001,538.5690400000001,0.0,0.0,108.13166,0.0,178.186,44.53166,18.8,64.0,0.0
夏色祭,1762.85102,70.02678,467.50664,165.45221999999998,0.0,206.82508,0.0,206.72226000000003,238.6113,40.8,87.0,206.77208
百鬼绫目,4167.9889,234.30558000000002,0.0,197.24586000000002,0.0,173.84318,0.0,109.22770000000001,49.9048,26.4,65.0,0.0
紫咲诗音,5178.21236,0.0,0.0,255.50876,311.75236,173.84318,0.0,82.78493999999999,67.94706000000001,26.0,85.0,72.19554000000001
大神澪,6372.78254,0.0,0.0,288.3624,374.28600000000006,116.7113,0.0,102.94508,47.73604,26.0,53.0,0.0
玛莉萝丝,2041.5918000000001,91.17378000000001,507.85766,178.11922,0.0,222.72296,0.0,213.13102,241.76480000000004,42.6,78.0,209.9012
穗香,7903.39604,403.86212,0.0,215.18636,0.0,144.24268,0.0,57.3513,18.09102,26.0,91.0,0.0
霞,4846.43342,263.95696000000004,216.33858000000004,224.77512000000004,0.0,174.97844000000003,0.0,133.65222,94.38558,28.0,85.0,0.0
海咲,3882.89236,168.59405999999998,0.0,326.54042000000004,0.0,195.06544000000002,0.0,163.29935999999998,106.09646,33.0,89.0,153.70318
凪咲,7510.21236,383.72424000000007,0.0,173.85484000000002,0.0,149.56706,0.0,65.72742,39.258160000000004,30.0,87.0,0.0
女天狗,6646.212720000001,0.0,0.0,309.55816000000004,374.28600000000006,116.7113,0.0,86.92318,54.144800000000004,32.5,88.0,0.0
莫妮卡,3774.7140600000002,148.50706,292.67448,356.18968000000007,0.0,182.42282000000003,0.0,160.09498000000002,114.49696000000002,32.0,88.0,87.03342
露娜,6196.8236,0.0,0.0,309.55816000000004,364.72162000000003,174.97844000000003,0.0,93.33194000000002,74.30493999999999,30.0,88.0,16.02402
环,8220.3424,407.11738,0.0,309.55816000000004,0.0,171.72317999999999,0.0,73.19618,40.318160000000006,33.0,87.0,0.0
天海春香,4019.5708799999998,163.26968,360.40636,359.39406,0.0,192.99632000000003,0.0,161.23023999999998,110.28346,32.0,83.0,147.44494
如月千早,6762.811660000001,0.0,0.0,315.94254,429.37526,144.24268,0.0,88.05844,54.144800000000004,31.5,72.0,0.0
水濑伊织,7815.48176,420.87088,0.0,376.37632,0.0,149.56706,0.0,56.21604,34.99378000000001,26.0,77.0,0.0
三浦 梓,5237.538440000001,240.68996,0.0,211.04812,0.0,174.97844000000003,0.0,131.45696,65.82706,26.4,91.0,0.0
秋月律子,4322.7383,70.02678,0.0,173.85484000000002,0.0,215.27858000000003,0.0,229.0024,62.62268000000001,25.0,85.0,0.0
双海亚美,1506.3236,48.804520000000004,512.04678,0.0,0.0,116.7113,0.0,202.55964,42.46254,23.0,74.0,0.0
双海真美,1506.3236,48.804520000000004,512.04678,0.0,0.0,116.7113,0.0,202.55964,42.46254,23.0,74.0,0.0
宝多六花 ,4547.40742,179.16756,369.97074000000003,386.9742,0.0,192.99632000000003,0.0,159.08586000000003,117.70134,35.0,55.0,163.34282000000002
新条茜 ,7639.51116,429.37526,0.0,353.06056000000007,0.0,155.8253,0.0,64.69392,34.99378000000001,26.0,55.0,0.0
莲,3569.0465000000004,140.98742000000001,286.2901,341.40268,0.0,179.16756,0.0,162.29023999999998,116.69222,33.0,55.0,142.12056
奈美子,4016.3665,237.56084,215.27858000000003,208.85286000000002,0.0,179.16756,0.0,128.37872,39.258160000000004,24.0,55.0,0.0
南梦芽,5237.538440000001,248.13434,0.0,246.98000000000002,0.0,186.61194,0.0,150.60798,74.30493999999999,25.6,55.0,0.0
飞鸟川千濑,7008.751800000001,0.0,0.0,309.55816000000004,403.86212,144.24268,0.0,88.05844,48.8713,28.0,55.0,0.0
貉,7586.422120000001,394.42388000000005,0.0,192.98148,0.0,136.7983,0.0,60.48042,39.258160000000004,30.0,55.0,0.0
第二代,8409.010740000002,393.28862,0.0,309.55816000000004,375.34600000000006,130.41392,0.0,77.3853,38.17378000000001,33.0,55.0,0.0
公主,5327.602400000001,71.08678,0.0,127.24982,0.0,216.33858000000004,0.0,213.10664000000003,76.34756000000002,30.0,55.0,0.0
莱莎琳·斯托特,4437.26812,144.24268,375.34600000000006,378.44544,0.0,199.38070000000002,0.0,162.29023999999998,117.70134,35.0,66.0,163.34282000000002
科洛蒂娅·巴兰茨,6047.39752,0.0,0.0,264.03752,403.86212,192.99632000000003,0.0,93.33194000000002,72.10968,28.0,54.0,83.77816
帕特莉夏·阿贝尔海姆,8336.9848,435.68438000000003,0.0,348.79618,0.0,155.8253,0.0,68.95830000000001,39.258160000000004,30.0,52.0,0.0
莉拉·德西亚斯,4201.8749800000005,272.46134,253.38346,207.84374000000003,0.0,179.16756,0.0,124.03908000000001,72.10968,24.0,46.0,0.0
赛莉·古劳斯,6581.64282,0.0,0.0,298.96028,394.42388000000005,138.86742,0.0,100.8007,48.8713,28.0,40.0,0.0
卡菈·伊迪亚斯,6593.249820000001,278.84572000000003,0.0,229.0395,0.0,163.26968,0.0,125.17434,37.189040000000006,22.4,59.0,0.0
飞鸟,3647.4939200000003,179.16756,356.21724,375.31632,0.0,192.99632000000003,0.0,155.88148,108.21646,32.0,90.0,147.44494
斑鸠,4321.703740000001,270.34134,228.9812,199.31498000000002,0.0,174.97844000000003,0.0,136.85660000000001,82.70332,28.0,93.0,0.0
焰,2006.6065,49.93978,530.0646600000001,0.0,0.0,95.43816000000001,0.0,204.67964,42.46254,23.0,87.0,0.0
雪泉,6762.811660000001,0.0,0.0,331.81392000000005,418.80176,116.7113,0.0,93.33194000000002,50.94042,30.0,92.0,0.0
雪不归,8003.64554,430.00808,0.0,349.67915999999997,0.0,167.15564000000003,0.0,68.7304,37.99676000000001,30.0,95.0,0.0
紫,5012.743180000001,0.0,0.0,255.50876,390.10862000000003,185.55194000000003,0.0,93.33194000000002,72.10968,28.0,105.0,83.77816
夕烧,4089.5923600000006,232.23646000000002,0.0,189.85236,0.0,168.59405999999998,0.0,125.17434,76.4207,28.0,90.0,0.0
菈菈·撒塔琳·戴比路克,5237.538440000001,258.70784000000003,0.0,246.98000000000002,0.0,186.61194,0.0,151.6171,71.02106,28.0,89.0,0.0
娜娜·阿丝达·戴比路克,1979.1419,96.49816000000001,530.0646600000001,182.3836,0.0,224.79208,0.0,218.40452000000002,242.82480000000004,44.4,68.0,209.9012
梦梦·贝莉雅·戴比路克,4297.32904,171.72317999999999,361.46636,367.92282,0.0,192.99632000000003,0.0,164.35935999999998,96.5342,32.0,80.0,147.44494
金色暗影,8115.39392,427.18,0.0,288.3624,0.0,155.8253,0.0,64.69392,33.984660000000005,26.0,75.0,0.0
西连寺春菜,6608.47566,342.08532,0.0,303.60308000000003,0.0,153.20074,0.0,69.48724,35.852380000000004,30.0,79.0,0.0
古手川唯,6741.653,0.0,0.0,315.94254,404.92212,116.7113,0.0,105.06508,53.00954,31.0,88.0,0.0
BLACK★ROCK SHOOTER,8277.48912,381.85016,0.0,299.08642000000003,0.0,173.41388000000003,0.0,68.20146000000001,34.18818,35.0,26.0,0.0
DEAD MASTER,6639.879220000001,0.0,0.0,321.21604,432.55526000000003,138.86742,0.0,93.33194000000002,54.144800000000004,31.5,17.0,0.0
优米雅·利斯菲尔德,6382.698840000001,0.0,0.0,272.31399999999996,427.93684,182.92738000000003,0.0,83.0881,46.14922,21.0,26.0,105.75726
艾菈·冯·杜勒,4576.725960000001,182.67510000000001,343.52374000000003,359.64634,0.0,193.50088000000002,0.0,161.5334,120.60468000000002,32.0,65.0,148.07564000000002
妮娜·弗里德,7896.43184,441.00239999999997,0.0,225.78424000000004,0.0,156.456,0.0,65.62778,34.18818,35.0,27.0,0.0
蕾妮雅,2105.9338000000002,98.44114,482.8999600000001,168.15204000000003,0.0,240.8161,0.0,219.28750000000002,257.50792,48.0,75.0,199.95839999999998
赫斯缇雅,4624.16414,50.192060000000005,0.0,152.53294,0.0,168.84634,0.0,108.84928000000001,43.5713,16.0,79.0,0.0
琉·璃昂,4870.908820000001,185.80422000000002,336.33164,354.06968000000006,0.0,204.83122,0.0,163.47638000000003,124.18748000000001,32.0,65.0,156.02458
夜刀神十香,4941.8366000000005,276.3473,0.0,215.81706,0.0,200.0114,0.0,132.0124,89.7184,28.0,84.0,0.0
鸢一折纸,7009.256359999999,0.0,0.0,309.6843,419.68474,145.50408000000002,0.0,94.34106000000001,49.123580000000004,28.0,75.0,0.0
五河琴里,7966.09822,447.19174000000004,0.0,183.01430000000002,0.0,146.9425,0.0,62.4234,22.63206,25.0,72.0,0.0
四糸乃,6156.870080000001,0.0,0.0,289.24538,390.3609,193.50088000000002,0.0,92.70124000000001,49.35360000000001,30.0,73.0,84.40886
时崎狂三,3113.2486200000003,163.26968,0.0,392.29857999999996,0.0,199.38070000000002,0.0,159.08586000000003,105.01208,35.5,87.0,156.95844000000002
八舞耶俱矢·八舞夕弦,4617.021860000001,192.1886,340.39462000000003,344.1025,0.0,217.22156,0.0,163.47638000000003,127.39186000000001,35.0,80.0,156.02458
飞龙·META,5699.5776000000005,0.0,0.0,312.05552,424.17490000000004,138.91618,0.0,89.62935999999999,59.14376,34.0,36.0,0.0
